T	0.00642277	0.0300014	1293.6
T	0.00642277	0.0300888	1285.96
T	0.00642277	0.0301763	1277.94
T	0.00642277	0.0302638	1269.55
T	0.00642277	0.0303513	1260.84
T	0.00642277	0.0304387	1251.77
T	0.00642277	0.0305262	1242.35
T	0.00642277	0.0306137	1232.64
T	0.00642277	0.0307011	1222.59
T	0.00642277	0.0307886	1212.18
T	0.00642277	0.0308761	1201.53
T	0.00642277	0.0309635	1190.54
T	0.00642277	0.031051	1179.29
T	0.00642277	0.0311385	1167.75
T	0.00642277	0.0312259	1155.94
T	0.00642277	0.0313134	1143.89
T	0.00642277	0.0314009	1131.54
T	0.00642277	0.0314883	1118.98
T	0.00642277	0.0315758	1106.19
T	0.00642277	0.0316633	1093.19
T	0.00642277	0.0317507	1079.94
T	0.00642277	0.0318382	1066.51
T	0.00642277	0.0319257	1052.92
T	0.00642277	0.0320131	1039.1
T	0.00642277	0.0321006	1025.13
T	0.00642277	0.0321881	1010.99
T	0.00642277	0.0322755	996.689
T	0.00642277	0.032363	982.237
T	0.00642277	0.0324505	967.674
T	0.00642277	0.0325379	952.981
T	0.00642277	0.0326254	938.166
T	0.00642277	0.0327129	923.243
T	0.00642277	0.0328003	908.246
T	0.00642277	0.0328878	893.158
T	0.00642277	0.0329753	877.99
T	0.00642277	0.0330627	862.777
T	0.00642277	0.0331502	847.48
T	0.00642277	0.0332377	832.157
T	0.00642277	0.0333251	816.793
T	0.00642277	0.0334126	801.422
T	0.00642277	0.0335001	786.008
T	0.00642277	0.0335875	770.605
T	0.00642277	0.033675	755.202
T	0.00642277	0.0337625	739.826
T	0.00642277	0.0338499	724.448
T	0.00642277	0.0339374	709.117
T	0.00642277	0.0340248	693.822
T	0.00642277	0.0341123	678.59
T	0.00642277	0.0341998	663.396
T	0.00642277	0.0342872	648.282
T	0.00642277	0.0343747	633.24
T	0.00642277	0.0344622	618.293
T	0.00642277	0.0345496	603.423
T	0.00642277	0.0346371	588.664
T	0.00642277	0.0347246	574.012
T	0.00642277	0.034812	559.485
T	0.00642277	0.0348995	545.07
################################################################################################
